ID,APPLICATION_DATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE
176,12:28:19 AM,,,,,,41150.40821,,
176,12:41:53 AM,,,,,,71.86238853,,
178,12:46:42 AM,RESPONSE,,,,,,,
178,12:29:13 AM,RISK,,,,,,,
178,12:16:41 AM,APPROVED,PLASTIC,44,1500,46,,,
178,12:49:07 AM,DELIVERED,,,,,,11560,4
178,12:27:19 AM,,,,,,49.54555102,,
180,12:29:11 AM,RESPONSE,,,,,,,
180,12:59:53 AM,RISK,,,,,,,
180,12:33:12 AM,APPROVED,PLASTIC,36,11300,34,,,
180,12:15:09 AM,DELIVERED,,,,,,11560,2
180,12:44:26 AM,,,,,,166.4680912,,
180,12:07:12 AM,,,,,,63.8341377,,
181,12:00:00 AM,,,,,,,,
182,12:22:56 AM,RESPONSE,,,,,,,
182,12:01:34 AM,RISK,,,,,,,
182,12:23:53 AM,APPROVED,PLASTIC,31,73900,31,,,
182,12:35:53 AM,DELIVERED,,,,,,53100,1
182,12:57:33 AM,,,,,,80.25196991,,
182,12:05:59 AM,,,,,,1086.09542,,
182,12:42:32 AM,,,,,,315.9828288,,
182,12:39:56 AM,,,,,,562.2823213,,
182,12:09:01 AM,,,,,,232.4290343,,
183,12:38:47 AM,RESPONSE,,,,,,,
183,12:41:58 AM,RISK,,,,,,,
183,12:44:26 AM,REJECTED,EMPTY,,,,,,
184,12:00:00 AM,,,,,,,,
193,12:07:26 AM,RESPONSE,,,,,,,
193,12:43:04 AM,RISK,,,,,,,
193,12:38:14 AM,REJECTED,INCOME,,,,,,
194,12:50:40 AM,RESPONSE,,,,,,,
194,12:45:07 AM,RISK,,,,,,,
194,12:26:09 AM,APPROVED,DIGITAL,34,6100,46,,,
194,12:46:01 AM,,,,,,30134.49611,,
196,12:00:00 AM,,,,,,,,
197,12:21:13 AM,RESPONSE,,,,,,,
197,12:49:19 AM,RISK,,,,,,,
197,12:35:51 AM,APPROVED,PLASTIC,45,1900,41,,,
197,12:44:58 AM,DELIVERED,,,,,,44620,0
197,12:11:42 AM,,,,,,336.5728828,,
197,12:00:16 AM,,,,,,361.5331536,,
200,12:54:39 AM,RESPONSE,,,,,,,
200,12:44:19 AM,RISK,,,,,,,
200,12:11:53 AM,APPROVED,PLASTIC,35,2000,34,,,
200,12:15:20 AM,DELIVERED,,,,,,44620,2
200,12:30:13 AM,,,,,,168.4777635,,
200,12:46:02 AM,,,,,,51.81980188,,
201,12:08:01 AM,RESPONSE,,,,,,,
201,12:24:11 AM,RISK,,,,,,,
201,12:28:44 AM,REJECTED,MOP,,,,,,
202,12:35:16 AM,RESPONSE,,,,,,,
202,12:39:15 AM,RISK,,,,,,,
202,12:16:40 AM,REJECTED,INCOME,,,,,,
203,12:05:43 AM,RESPONSE,,,,,,,
203,12:13:28 AM,RISK,,,,,,,
203,12:32:05 AM,APPROVED,PLASTIC,46,20700,46,,,
203,12:22:35 AM,DELIVERED,,,,,,53100,3
203,12:58:00 AM,,,,,,112.3852573,,
205,12:00:00 AM,,,,,,,,
206,12:00:00 AM,,,,,,,,
207,12:00:00 AM,,,,,,,,
208,12:00:00 AM,,,,,,,,
209,12:04:36 AM,RESPONSE,,,,,,,
209,12:54:08 AM,RISK,,,,,,,
209,12:06:31 AM,APPROVED,DIGITAL,40,4100,43,,,
209,12:59:00 AM,,,,,,223.7186438,,
211,12:00:00 AM,,,,,,,,
212,12:43:08 AM,RESPONSE,,,,,,,
212,12:38:36 AM,RISK,,,,,,,
212,12:10:47 AM,APPROVED,DIGITAL,47,3600,48,,,
212,12:51:27 AM,,,,,,964.0155962,,
212,12:06:05 AM,,,,,,1697.442812,,
212,12:41:24 AM,,,,,,94.40530136,,
212,12:50:27 AM,,,,,,883.1669944,,
212,12:35:08 AM,,,,,,103.7703137,,
213,12:23:26 AM,RESPONSE,,,,,,,
213,12:18:40 AM,RISK,,,,,,,
213,12:40:26 AM,REJECTED,INCOME,,,,,,
216,12:32:22 AM,RESPONSE,,,,,,,
216,12:44:21 AM,RISK,,,,,,,
216,12:56:58 AM,APPROVED,PLASTIC,33,32100,40,,,
216,12:04:37 AM,DELIVERED,,,,,,44100,4
216,12:15:42 AM,,,,,,2031.550174,,
216,12:41:49 AM,,,,,,584.7999379,,
217,12:11:59 AM,RESPONSE,,,,,,,
217,12:58:45 AM,RISK,,,,,,,
217,12:29:45 AM,APPROVED,PLASTIC,48,13400,47,,,
217,12:50:11 AM,DELIVERED,,,,,,64000,1
218,12:41:28 AM,RESPONSE,,,,,,,
218,12:31:04 AM,RISK,,,,,,,
218,12:59:12 AM,APPROVED,PLASTIC,47,39400,41,,,
218,12:59:48 AM,DELIVERED,,,,,,44100,1
218,12:55:51 AM,,,,,,61.95654613,,
218,12:36:53 AM,,,,,,863.5383131,,
218,12:47:27 AM,,,,,,229.1715038,,
218,12:43:35 AM,,,,,,79.60474146,,
218,12:49:25 AM,,,,,,1091.885878,,
219,12:35:30 AM,RESPONSE,,,,,,,
219,12:37:35 AM,RISK,,,,,,,
219,12:02:58 AM,REJECTED,MOP,,,,,,
221,12:41:10 AM,RESPONSE,,,,,,,
221,12:59:42 AM,RISK,,,,,,,
221,12:14:35 AM,APPROVED,DIGITAL,31,36400,41,,,
221,12:16:20 AM,,,,,,2825.722413,,
221,12:18:49 AM,,,,,,200.3004235,,
221,12:41:12 AM,,,,,,47.4523791,,
221,12:59:29 AM,,,,,,176.7826178,,
221,12:30:49 AM,,,,,,139.0880271,,
222,12:29:13 AM,RESPONSE,,,,,,,
222,12:13:40 AM,RISK,,,,,,,
222,12:04:32 AM,APPROVED,PLASTIC,42,6700,38,,,
222,12:16:03 AM,DELIVERED,,,,,,44620,0
222,12:37:42 AM,,,,,,743.2030866,,
222,12:59:26 AM,,,,,,37.96479197,,
223,12:14:17 AM,RESPONSE,,,,,,,
223,12:56:28 AM,RISK,,,,,,,
223,12:28:11 AM,APPROVED,PLASTIC,43,1300,42,,,
223,12:03:54 AM,DELIVERED,,,,,,53100,2
223,12:11:41 AM,,,,,,344.8293311,,
224,12:00:00 AM,,,,,,,,
225,12:00:00 AM,,,,,,,,
226,12:28:25 AM,RESPONSE,,,,,,,
226,12:15:43 AM,RISK,,,,,,,
226,12:08:29 AM,APPROVED,PLASTIC,40,9100,47,,,
226,12:46:44 AM,DELIVERED,,,,,,53100,0
226,12:51:40 AM,,,,,,247.2893409,,
226,12:30:40 AM,,,,,,16.74648284,,
226,12:15:45 AM,,,,,,0.792747043,,
229,12:00:00 AM,,,,,,,,
230,12:00:00 AM,,,,,,,,
231,12:41:49 AM,RESPONSE,,,,,,,
231,12:27:43 AM,RISK,,,,,,,
231,12:32:56 AM,APPROVED,PLASTIC,49,8800,37,,,
231,12:47:44 AM,DELIVERED,,,,,,64000,2
231,12:51:37 AM,,,,,,18937.57729,,
231,12:00:36 AM,,,,,,292.6553784,,
232,12:17:15 AM,RESPONSE,,,,,,,
232,12:01:24 AM,RISK,,,,,,,
232,12:01:31 AM,APPROVED,PLASTIC,48,18400,36,,,
232,12:17:57 AM,DELIVERED,,,,,,11560,1
234,12:53:29 AM,RESPONSE,,,,,,,
234,12:51:31 AM,RISK,,,,,,,
234,12:28:17 AM,APPROVED,PLASTIC,31,10000,45,,,
234,12:36:49 AM,DELIVERED,,,,,,53100,1
234,12:35:19 AM,,,,,,157.6322921,,
234,12:20:45 AM,,,,,,703.8115737,,
234,12:28:31 AM,,,,,,64.85665155,,
234,12:08:52 AM,,,,,,617.6949682,,
234,12:20:33 AM,,,,,,392.8421867,,
236,12:00:00 AM,,,,,,,,
237,12:00:00 AM,,,,,,,,
238,12:34:07 AM,RESPONSE,,,,,,,
238,12:13:21 AM,RISK,,,,,,,
238,12:25:12 AM,APPROVED,PLASTIC,36,4700,33,,,
238,12:45:57 AM,DELIVERED,,,,,,44100,3
238,12:14:01 AM,,,,,,731.3471686,,
238,12:13:43 AM,,,,,,48.05443622,,
239,12:51:55 AM,RESPONSE,,,,,,,
239,12:29:44 AM,RISK,,,,,,,
239,12:07:01 AM,REJECTED,EMPTY,,,,,,
242,12:39:59 AM,RESPONSE,,,,,,,
242,12:33:42 AM,RISK,,,,,,,
242,12:52:20 AM,APPROVED,PLASTIC,48,3000,46,,,
242,12:44:49 AM,DELIVERED,,,,,,11560,2
242,12:01:14 AM,,,,,,122.7882903,,
245,12:16:56 AM,RESPONSE,,,,,,,
245,12:53:06 AM,RISK,,,,,,,
245,12:34:10 AM,APPROVED,PLASTIC,34,1400,44,,,
245,12:41:58 AM,DELIVERED,,,,,,53100,2
245,12:28:52 AM,,,,,,73.34815532,,
245,12:49:04 AM,,,,,,2375.880465,,
245,12:50:07 AM,,,,,,529.4222876,,
245,12:33:22 AM,,,,,,286.2972484,,
245,12:57:44 AM,,,,,,590.4990822,,
246,12:18:15 AM,RESPONSE,,,,,,,
246,12:22:29 AM,RISK,,,,,,,
246,12:37:44 AM,APPROVED,PLASTIC,30,16800,36,,,
246,12:08:27 AM,DELIVERED,,,,,,11560,2
247,12:11:57 AM,RESPONSE,,,,,,,
247,12:39:54 AM,RISK,,,,,,,
247,12:46:07 AM,APPROVED,PLASTIC,35,4900,39,,,
247,12:58:18 AM,DELIVERED,,,,,,53100,2
247,12:08:17 AM,,,,,,399.5979398,,
249,12:44:51 AM,RESPONSE,,,,,,,
249,12:37:59 AM,RISK,,,,,,,
249,12:38:57 AM,APPROVED,PLASTIC,35,9100,35,,,
249,12:26:08 AM,DELIVERED,,,,,,44100,4
250,12:36:40 AM,RESPONSE,,,,,,,
250,12:50:55 AM,RISK,,,,,,,
250,12:38:23 AM,APPROVED,DIGITAL,37,5000,34,,,
250,12:12:01 AM,,,,,,2334.132033,,
250,12:19:47 AM,,,,,,3912.142152,,
250,12:38:22 AM,,,,,,318.8337218,,
250,12:49:55 AM,,,,,,570.8627657,,
250,12:24:19 AM,,,,,,740.3086467,,
251,12:00:00 AM,,,,,,,,
252,12:00:00 AM,,,,,,,,
253,12:24:15 AM,RESPONSE,,,,,,,
253,12:54:38 AM,RISK,,,,,,,
253,12:12:57 AM,APPROVED,PLASTIC,45,8600,34,,,
253,12:22:35 AM,DELIVERED,,,,,,44100,3
253,12:12:31 AM,,,,,,365.1727441,,
253,12:35:45 AM,,,,,,10.23444566,,
253,12:26:50 AM,,,,,,66.42624273,,
253,12:43:40 AM,,,,,,201.2467141,,
253,12:47:43 AM,,,,,,2240.848465,,
254,12:00:00 AM,,,,,,,,
255,12:33:21 AM,RESPONSE,,,,,,,
255,12:18:24 AM,RISK,,,,,,,
255,12:37:56 AM,REJECTED,EMPTY,,,,,,
256,12:00:00 AM,,,,,,,,
257,12:00:00 AM,,,,,,,,
258,12:00:00 AM,,,,,,,,
259,12:04:38 AM,RESPONSE,,,,,,,
259,12:48:06 AM,RISK,,,,,,,
259,12:08:02 AM,REJECTED,USAGE,,,,,,
261,12:00:00 AM,,,,,,,,
262,12:34:36 AM,RESPONSE,,,,,,,
262,12:42:12 AM,RISK,,,,,,,
262,12:45:09 AM,APPROVED,PLASTIC,36,28500,37,,,
262,12:20:28 AM,DELIVERED,,,,,,53100,2
262,12:13:05 AM,,,,,,29.6229666,,
262,12:39:07 AM,,,,,,3034.81704,,
262,12:14:02 AM,,,,,,44.73732454,,
263,12:18:46 AM,RESPONSE,,,,,,,
263,12:34:18 AM,RISK,,,,,,,
263,12:15:29 AM,APPROVED,PLASTIC,44,27900,31,,,
263,12:42:27 AM,DELIVERED,,,,,,11560,0
263,12:48:49 AM,,,,,,79.9746738,,
263,12:15:20 AM,,,,,,2214.771945,,
263,12:38:46 AM,,,,,,46.18199254,,
263,12:43:13 AM,,,,,,4.399491108,,
264,12:29:42 AM,RESPONSE,,,,,,,
264,12:29:29 AM,RISK,,,,,,,
264,12:07:59 AM,APPROVED,PLASTIC,40,3100,43,,,
264,12:06:35 AM,DELIVERED,,,,,,53100,2
264,12:02:18 AM,,,,,,176.0119984,,
265,12:00:00 AM,,,,,,,,
266,12:00:00 AM,,,,,,,,
268,12:04:53 AM,RESPONSE,,,,,,,
268,12:00:52 AM,RISK,,,,,,,
268,12:47:56 AM,APPROVED,PLASTIC,45,5800,37,,,
268,12:25:25 AM,DELIVERED,,,,,,53100,1
268,12:25:41 AM,,,,,,1496.422606,,
268,12:28:28 AM,,,,,,34.70521912,,
268,12:28:06 AM,,,,,,69.08703914,,
268,12:43:26 AM,,,,,,132.8328805,,
268,12:57:24 AM,,,,,,803.1337741,,
269,12:36:53 AM,RESPONSE,,,,,,,
269,12:25:17 AM,RISK,,,,,,,
269,12:12:34 AM,APPROVED,PLASTIC,35,17600,41,,,
269,12:06:18 AM,DELIVERED,,,,,,44100,4
270,12:04:19 AM,RESPONSE,,,,,,,
270,12:24:28 AM,RISK,,,,,,,
270,12:00:21 AM,APPROVED,DIGITAL,42,17700,35,,,
270,12:18:23 AM,,,,,,509.9451052,,
270,12:22:03 AM,,,,,,370.002964,,
271,12:00:00 AM,,,,,,,,
272,12:35:35 AM,RESPONSE,,,,,,,
272,12:13:45 AM,RISK,,,,,,,
272,12:05:00 AM,APPROVED,PLASTIC,35,2100,38,,,
272,12:17:19 AM,DELIVERED,,,,,,11560,1
273,12:26:24 AM,RESPONSE,,,,,,,
273,12:20:59 AM,RISK,,,,,,,
273,12:51:11 AM,APPROVED,DIGITAL,42,6200,48,,,
273,12:44:07 AM,,,,,,718.9971088,,
274,12:41:03 AM,RESPONSE,,,,,,,
274,12:58:21 AM,RISK,,,,,,,
274,12:44:22 AM,APPROVED,PLASTIC,43,19600,31,,,
274,12:51:56 AM,DELIVERED,,,,,,11560,2
274,12:38:05 AM,,,,,,49.22014282,,
274,12:15:04 AM,,,,,,106.4669642,,
274,12:21:47 AM,,,,,,87.35133274,,
274,12:46:16 AM,,,,,,543.3702854,,
274,12:51:50 AM,,,,,,310.4206725,,
275,12:47:24 AM,RESPONSE,,,,,,,
275,12:08:53 AM,RISK,,,,,,,
275,12:47:41 AM,APPROVED,PLASTIC,48,200,32,,,
275,12:44:30 AM,DELIVERED,,,,,,53100,2
275,12:12:58 AM,,,,,,19.32494492,,
275,12:02:57 AM,,,,,,30.31345913,,
275,12:07:29 AM,,,,,,2247.477695,,
275,12:12:29 AM,,,,,,41.44573894,,
276,12:33:04 AM,RESPONSE,,,,,,,
276,12:29:26 AM,RISK,,,,,,,
276,12:06:42 AM,APPROVED,PLASTIC,43,8500,43,,,
276,12:32:55 AM,DELIVERED,,,,,,44620,2
276,12:53:22 AM,,,,,,2229.599098,,
276,12:07:13 AM,,,,,,128.2605601,,
277,12:00:00 AM,,,,,,,,
279,12:47:19 AM,RESPONSE,,,,,,,
279,12:49:43 AM,RISK,,,,,,,
279,12:17:17 AM,APPROVED,PLASTIC,48,8600,45,,,
279,12:11:23 AM,DELIVERED,,,,,,11560,3
279,12:27:59 AM,,,,,,498.0771409,,
279,12:03:49 AM,,,,,,179.6319101,,
280,12:59:35 AM,RESPONSE,,,,,,,
280,12:50:39 AM,RISK,,,,,,,
280,12:56:06 AM,APPROVED,PLASTIC,44,2300,42,,,
280,12:24:14 AM,DELIVERED,,,,,,11560,2
280,12:20:50 AM,,,,,,78.09607416,,
280,12:10:18 AM,,,,,,114.9523542,,
280,12:22:54 AM,,,,,,601.0992625,,
280,12:56:44 AM,,,,,,1394.115365,,
282,12:25:33 AM,RESPONSE,,,,,,,
282,12:46:17 AM,RISK,,,,,,,
282,12:58:06 AM,REJECTED,MOP,,,,,,
284,12:03:57 AM,RESPONSE,,,,,,,
284,12:40:44 AM,RISK,,,,,,,
284,12:04:38 AM,APPROVED,PLASTIC,48,0,43,,,
284,12:30:56 AM,DELIVERED,,,,,,53100,1
285,12:55:36 AM,RESPONSE,,,,,,,
285,12:15:21 AM,RISK,,,,,,,
285,12:57:26 AM,REJECTED,INCOME,,,,,,
286,12:00:00 AM,,,,,,,,
288,12:03:19 AM,RESPONSE,,,,,,,
288,12:32:46 AM,RISK,,,,,,,
288,12:15:03 AM,APPROVED,PLASTIC,44,5500,31,,,
288,12:58:57 AM,DELIVERED,,,,,,53100,3
288,12:57:23 AM,,,,,,152.4893734,,
289,12:00:11 AM,RESPONSE,,,,,,,
289,12:55:25 AM,RISK,,,,,,,
289,12:16:02 AM,APPROVED,PLASTIC,48,18300,40,,,
289,12:56:00 AM,DELIVERED,,,,,,53100,2
290,12:48:03 AM,RESPONSE,,,,,,,
290,12:31:29 AM,RISK,,,,,,,
290,12:38:06 AM,REJECTED,USAGE,,,,,,
293,12:00:00 AM,,,,,,,,
294,12:25:25 AM,RESPONSE,,,,,,,
294,12:59:02 AM,RISK,,,,,,,
294,12:17:17 AM,APPROVED,DIGITAL,49,6500,44,,,
294,12:22:33 AM,,,,,,73.2393127,,
297,12:14:03 AM,RESPONSE,,,,,,,
297,12:49:46 AM,RISK,,,,,,,
297,12:27:56 AM,REJECTED,MOP,,,,,,
298,12:36:33 AM,RESPONSE,,,,,,,
298,12:06:32 AM,RISK,,,,,,,
298,12:28:23 AM,APPROVED,PLASTIC,36,2800,41,,,
298,12:49:48 AM,DELIVERED,,,,,,11560,1
298,12:45:37 AM,,,,,,24.62138028,,
298,12:13:48 AM,,,,,,169749.438,,
299,12:50:49 AM,RESPONSE,,,,,,,
299,12:07:03 AM,RISK,,,,,,,
299,12:09:18 AM,APPROVED,PLASTIC,41,7100,32,,,
299,12:53:19 AM,DELIVERED,,,,,,64000,2
299,12:07:34 AM,,,,,,417.7173397,,
299,12:33:21 AM,,,,,,300.8985468,,
299,12:11:54 AM,,,,,,2301.509355,,
300,12:00:00 AM,,,,,,,,
301,12:10:31 AM,RESPONSE,,,,,,,
301,12:58:25 AM,RISK,,,,,,,
301,12:05:19 AM,APPROVED,DIGITAL,49,7200,30,,,
301,12:10:09 AM,,,,,,83.92793961,,
301,12:35:43 AM,,,,,,13098.94868,,
301,12:26:03 AM,,,,,,45164.03408,,
302,12:00:00 AM,,,,,,,,
303,12:00:00 AM,,,,,,,,
304,12:00:00 AM,,,,,,,,
305,12:00:00 AM,,,,,,,,
308,12:05:30 AM,RESPONSE,,,,,,,
308,12:07:21 AM,RISK,,,,,,,
308,12:37:16 AM,APPROVED,PLASTIC,38,21800,49,,,
308,12:10:21 AM,DELIVERED,,,,,,44100,0
308,12:13:25 AM,,,,,,1241.036623,,
308,12:02:21 AM,,,,,,385.6764968,,
309,12:24:35 AM,RESPONSE,,,,,,,
309,12:12:58 AM,RISK,,,,,,,
309,12:26:04 AM,APPROVED,DIGITAL,37,12000,41,,,
309,12:47:16 AM,,,,,,53.35861156,,
309,12:27:37 AM,,,,,,4352.454783,,
311,12:06:36 AM,RESPONSE,,,,,,,
311,12:33:41 AM,RISK,,,,,,,
311,12:38:52 AM,REJECTED,USAGE,,,,,,
312,12:56:59 AM,RESPONSE,,,,,,,
312,12:57:52 AM,RISK,,,,,,,
312,12:24:26 AM,REJECTED,INCOME,,,,,,
313,12:34:25 AM,RESPONSE,,,,,,,
313,12:13:06 AM,RISK,,,,,,,
313,12:23:45 AM,APPROVED,DIGITAL,33,4200,48,,,
313,12:10:49 AM,,,,,,47.32843507,,
313,12:57:47 AM,,,,,,5314.111972,,
313,12:34:17 AM,,,,,,77.72651049,,
314,12:02:40 AM,RESPONSE,,,,,,,
314,12:11:37 AM,RISK,,,,,,,
314,12:01:54 AM,APPROVED,DIGITAL,33,3600,36,,,
314,12:18:22 AM,,,,,,5.514253027,,
314,12:04:20 AM,,,,,,58.12022018,,
314,12:37:35 AM,,,,,,5709.740155,,
314,12:39:47 AM,,,,,,748.8879353,,
316,12:08:11 AM,RESPONSE,,,,,,,
316,12:02:17 AM,RISK,,,,,,,
316,12:06:58 AM,REJECTED,MOP,,,,,,
317,12:43:25 AM,RESPONSE,,,,,,,
317,12:59:21 AM,RISK,,,,,,,
317,12:26:04 AM,REJECTED,MOP,,,,,,
318,12:31:45 AM,RESPONSE,,,,,,,
318,12:50:56 AM,RISK,,,,,,,
318,12:40:17 AM,APPROVED,PLASTIC,43,7300,35,,,
318,12:06:52 AM,DELIVERED,,,,,,53100,1
318,12:56:31 AM,,,,,,26.46387398,,
318,12:58:35 AM,,,,,,42.16467677,,
319,12:00:00 AM,,,,,,,,
320,12:04:15 AM,RESPONSE,,,,,,,
320,12:47:35 AM,RISK,,,,,,,
320,12:41:12 AM,REJECTED,USAGE,,,,,,
321,12:00:00 AM,,,,,,,,
322,12:04:20 AM,RESPONSE,,,,,,,
322,12:20:34 AM,RISK,,,,,,,
322,12:07:39 AM,APPROVED,PLASTIC,37,27100,34,,,
322,12:52:37 AM,DELIVERED,,,,,,53100,1
322,12:27:51 AM,,,,,,69.60031746,,
322,12:10:45 AM,,,,,,134.3977942,,
322,12:13:20 AM,,,,,,134.6748742,,
322,12:13:30 AM,,,,,,2780.534119,,
322,12:56:39 AM,,,,,,69.61039056,,
323,12:25:06 AM,RESPONSE,,,,,,,
323,12:40:08 AM,RISK,,,,,,,
323,12:08:40 AM,APPROVED,PLASTIC,39,37300,42,,,
323,12:24:34 AM,DELIVERED,,,,,,53100,2
323,12:46:50 AM,,,,,,280.6419324,,
323,12:16:38 AM,,,,,,12100.46418,,
323,12:18:44 AM,,,,,,9.883649434,,
323,12:28:30 AM,,,,,,333.3325564,,
323,12:57:26 AM,,,,,,147.1804379,,
324,12:22:11 AM,RESPONSE,,,,,,,
324,12:53:52 AM,RISK,,,,,,,
324,12:39:11 AM,APPROVED,DIGITAL,30,8800,30,,,
325,12:00:00 AM,,,,,,,,
327,12:07:25 AM,RESPONSE,,,,,,,
327,12:34:54 AM,RISK,,,,,,,
327,12:12:57 AM,REJECTED,EMPTY,,,,,,
329,12:00:00 AM,,,,,,,,
332,12:19:25 AM,RESPONSE,,,,,,,
332,12:27:57 AM,RISK,,,,,,,
332,12:27:54 AM,REJECTED,USAGE,,,,,,
333,12:29:25 AM,RESPONSE,,,,,,,
333,12:04:46 AM,RISK,,,,,,,
333,12:26:54 AM,REJECTED,INCOME,,,,,,
334,12:00:00 AM,,,,,,,,
338,12:36:36 AM,RESPONSE,,,,,,,
338,12:08:44 AM,RISK,,,,,,,
338,12:37:45 AM,APPROVED,PLASTIC,33,62600,41,,,
338,12:32:32 AM,DELIVERED,,,,,,53100,3
338,12:23:50 AM,,,,,,263.1498481,,
338,12:03:08 AM,,,,,,15.64718711,,
340,12:00:00 AM,,,,,,,,
341,12:42:50 AM,RESPONSE,,,,,,,
341,12:38:51 AM,RISK,,,,,,,
341,12:22:03 AM,APPROVED,PLASTIC,48,600,40,,,
341,12:53:00 AM,DELIVERED,,,,,,53100,2
341,12:51:12 AM,,,,,,81.06504867,,
341,12:30:55 AM,,,,,,535.1519224,,
341,12:29:53 AM,,,,,,12.01501215,,
341,12:20:54 AM,,,,,,106.247333,,
341,12:59:36 AM,,,,,,2606.882883,,
344,12:00:00 AM,,,,,,,,
345,12:01:11 AM,RESPONSE,,,,,,,
345,12:38:48 AM,RISK,,,,,,,
345,12:06:22 AM,APPROVED,PLASTIC,43,10300,39,,,
345,12:58:09 AM,DELIVERED,,,,,,44100,1
345,12:16:16 AM,,,,,,10.01274865,,
345,12:14:15 AM,,,,,,2294.778678,,
345,12:05:43 AM,,,,,,166.2516312,,
345,12:09:45 AM,,,,,,660.7501525,,
345,12:13:13 AM,,,,,,3757.828658,,
347,12:57:12 AM,RESPONSE,,,,,,,
347,12:58:46 AM,RISK,,,,,,,
347,12:50:34 AM,APPROVED,PLASTIC,45,27400,35,,,
347,12:31:58 AM,DELIVERED,,,,,,11560,3
348,12:35:58 AM,RESPONSE,,,,,,,
348,12:50:14 AM,RISK,,,,,,,
348,12:43:59 AM,APPROVED,DIGITAL,44,17700,47,,,
348,12:17:17 AM,,,,,,216.0026677,,
348,12:46:24 AM,,,,,,604.5394007,,
349,12:38:38 AM,RESPONSE,,,,,,,
349,12:45:08 AM,RISK,,,,,,,
349,12:33:46 AM,APPROVED,PLASTIC,35,24700,33,,,
349,12:12:21 AM,DELIVERED,,,,,,11560,2
350,12:11:54 AM,RESPONSE,,,,,,,
350,12:45:01 AM,RISK,,,,,,,
350,12:04:30 AM,APPROVED,PLASTIC,34,18400,34,,,
350,12:05:10 AM,DELIVERED,,,,,,53100,1
351,12:30:18 AM,RESPONSE,,,,,,,
351,12:37:29 AM,RISK,,,,,,,
351,12:02:32 AM,APPROVED,PLASTIC,41,4700,47,,,
351,12:05:53 AM,DELIVERED,,,,,,44620,1
351,12:21:11 AM,,,,,,18.27391789,,
351,12:37:57 AM,,,,,,972.3197765,,
352,12:00:47 AM,RESPONSE,,,,,,,
352,12:24:40 AM,RISK,,,,,,,
352,12:51:03 AM,APPROVED,PLASTIC,35,15500,47,,,
352,12:17:53 AM,DELIVERED,,,,,,44100,3
353,12:02:30 AM,RESPONSE,,,,,,,
353,12:24:24 AM,RISK,,,,,,,
353,12:15:21 AM,APPROVED,PLASTIC,45,900,40,,,
353,12:50:15 AM,DELIVERED,,,,,,64000,2
353,12:19:43 AM,,,,,,111.1235715,,
353,12:38:21 AM,,,,,,841.6253336,,
353,12:21:13 AM,,,,,,42.98850477,,
354,12:06:31 AM,RESPONSE,,,,,,,
354,12:59:35 AM,RISK,,,,,,,
354,12:15:43 AM,APPROVED,PLASTIC,33,100,49,,,
354,12:16:23 AM,DELIVERED,,,,,,64000,2
354,12:57:47 AM,,,,,,2427.528472,,
354,12:55:21 AM,,,,,,722.0479466,,
354,12:22:01 AM,,,,,,38.26879723,,
356,12:43:47 AM,RESPONSE,,,,,,,
356,12:55:54 AM,RISK,,,,,,,
356,12:17:52 AM,REJECTED,INCOME,,,,,,
357,12:52:31 AM,RESPONSE,,,,,,,
357,12:16:21 AM,RISK,,,,,,,
357,12:23:29 AM,REJECTED,EMPTY,,,,,,
360,12:00:00 AM,,,,,,,,
362,12:39:06 AM,RESPONSE,,,,,,,
362,12:53:08 AM,RISK,,,,,,,
362,12:19:26 AM,APPROVED,DIGITAL,46,24500,45,,,
362,12:27:16 AM,,,,,,16650.24069,,
362,12:43:10 AM,,,,,,0.62556979,,
362,12:26:01 AM,,,,,,1280.294336,,
362,12:35:58 AM,,,,,,184.0079622,,
362,12:32:51 AM,,,,,,623.9362459,,
363,12:00:00 AM,,,,,,,,
364,12:48:48 AM,RESPONSE,,,,,,,
364,12:08:16 AM,RISK,,,,,,,
364,12:38:40 AM,APPROVED,DIGITAL,32,9000,37,,,
365,12:38:43 AM,RESPONSE,,,,,,,
365,12:36:58 AM,RISK,,,,,,,
365,12:02:38 AM,REJECTED,MOP,,,,,,
369,12:59:04 AM,RESPONSE,,,,,,,
369,12:15:39 AM,RISK,,,,,,,
369,12:21:44 AM,APPROVED,PLASTIC,36,27100,39,,,
369,12:49:13 AM,DELIVERED,,,,,,11560,3
370,12:39:59 AM,RESPONSE,,,,,,,
370,12:34:47 AM,RISK,,,,,,,
370,12:02:03 AM,APPROVED,PLASTIC,48,3500,46,,,
370,12:05:39 AM,DELIVERED,,,,,,44100,1
370,12:57:21 AM,,,,,,547.0041932,,
370,12:58:10 AM,,,,,,15.65069357,,
370,12:28:44 AM,,,,,,4263.862815,,
370,12:47:39 AM,,,,,,2303.547079,,
375,12:43:48 AM,RESPONSE,,,,,,,
375,12:50:29 AM,RISK,,,,,,,
375,12:12:06 AM,REJECTED,INCOME,,,,,,
376,12:22:58 AM,RESPONSE,,,,,,,
376,12:53:44 AM,RISK,,,,,,,
376,12:49:28 AM,REJECTED,INCOME,,,,,,
377,12:13:09 AM,RESPONSE,,,,,,,
377,12:52:17 AM,RISK,,,,,,,
377,12:54:29 AM,APPROVED,PLASTIC,49,12900,36,,,
377,12:10:00 AM,DELIVERED,,,,,,11560,3
